1  5.16  	4.95
6  5.25  	5.06
11  5.35  	5.22
16  5.30  	5.26
21  5.25  	5.15
26  5.20  	5.15
31  5.24  	5.22
36  5.40  	5.28
41  5.44  	5.18
46  5.15  	4.98
51  4.84  	5.01
56  5.09  	5.15
61  5.56  	5.29
66  5.54  	5.25
71  5.24  	5.05
76  4.96  	5.12
81  5.28  	5.12
86  5.46  	5.16
91  5.24  	5.10
96  4.91  	5.09
101  5.24  	5.04
106  5.31  	5.17
111  5.40  	5.29
116  5.30  	5.20
121  5.32  	5.08
126  5.20  	5.05
131  5.18  	5.07
136  5.35  	5.25
141  5.48  	5.27
146  5.28  	5.11
151  5.25  	5.04
156  5.37  	5.12
161  5.32  	5.20
166  5.35  	5.20
171  5.24  	5.10
176  5.35  	5.11
181  5.40  	5.21
186  5.36  	5.26
191  5.32  	5.18
196  5.27  	5.12
201  5.20  	5.10
206  5.20  	5.17
211  5.38  	5.20
216  5.35  	5.10
221  5.18  	5.00
226  5.09  	4.99
231  5.36  	5.18
236  5.42  	5.22
241  5.34  	5.17
246  5.25  	5.14
251  5.32  	5.22
256  5.33  	5.21
261  5.27  	5.11
266  5.33  	5.01
271  5.45  	5.08
276  5.18  	5.14
281  5.13  	5.03
286  5.26  	5.05
291  5.46  	5.15
296  5.44  	5.24
301  5.30  	5.21
306  5.30  	5.14
311  5.16  	5.01
316  5.20  	5.04
321  5.15  	5.30
326  5.39  	5.28
331  5.40  	5.15
336  5.34  	5.06
341  5.28  	5.03
346  5.46  	5.17
351  5.61  	5.17
356  5.46  	5.13
361  5.05  	5.17
366  5.10  	5.06
371  5.29  	5.12
376  5.39  	5.15
381  5.25  	5.01
386  4.99  	5.23
391  5.36  	5.21
396  5.53  	5.29
401  5.22  	5.12
406  5.19  	5.02
411  5.37  	5.10
416  5.50  	5.26
421  5.42  	5.32
426  5.24  	5.03
431  5.17  	4.93
436  5.07  	4.98
441  5.09  	5.30
446  5.29  	5.40
451  5.42  	5.27
456  5.33  	5.13
461  5.16  	5.07
466  5.17  	5.10
471  5.23  	5.12
476  5.19  	5.03
481  5.28  	5.00
486  5.45  	5.19
491  5.41  	5.24
496  5.22  	5.17
501  5.24  	5.06
506  5.25  	5.01
511  5.32  	5.13
516  5.40  	5.07
521  5.27  	5.02
526  5.17  	5.08
531  5.20  	5.15
536  5.29  	5.17
541  5.54  	5.29
546  5.59  	5.41
551  5.38  	5.29
556  5.20  	5.05
561  5.23  	4.94
566  5.38  	5.00
571  5.42  	5.11
576  5.31  	5.16
581  5.19  	5.07
586  5.19  	5.04
591  5.39  	5.20
596  5.40  	5.17
601  5.25  	5.04
606  5.06  	5.09
611  5.34  	5.25
616  5.44  	5.23
621  5.37  	5.08
626  5.23  	4.99
631  5.25  	5.16
636  5.42  	5.37
641  5.41  	5.25
646  5.23  	4.97
651  5.19  	4.92
656  5.11  	5.08
661  5.22  	5.19
666  5.25  	5.10
671  5.32  	5.05
676  5.34  	5.05
681  5.41  	5.13
686  5.33  	5.13
691  5.06  	4.95
696  4.96  	4.90
701  5.13  	5.02
706  5.25  	5.06
711  5.26  	5.03
716  5.30  	5.05
721  5.43  	5.24
726  5.30  	5.18
731  5.15  	5.04
736  5.16  	5.01
741  5.33  	5.05
746  5.44  	5.16
751  5.50  	5.25
756  5.44  	5.19
761  5.32  	5.09
766  5.32  	5.14
771  5.36  	5.24
776  5.31  	5.18
781  5.27  	4.97
786  5.19  	4.92
791  5.20  	5.05
796  5.44  	5.26
801  5.57  	5.32
806  5.25  	5.20
811  5.06  	5.13
816  5.27  	5.15
821  5.42  	5.16
826  5.19  	5.00
831  4.85  	5.14
836  5.33  	5.09
841  5.70  	5.27
846  5.57  	5.16
851  5.24  	5.07
856  5.25  	5.16
861  5.45  	5.21
866  5.30  	5.13
871  5.14  	5.06
876  5.29  	5.17
881  5.49  	5.26
886  5.33  	5.16
891  4.99  	5.15
896  5.10  	4.93
901  5.35  	4.97
906  5.52  	5.17
911  5.47  	5.29
916  5.27  	5.17
921  5.19  	5.04
926  5.23  	5.07
931  5.34  	5.20
936  5.42  	5.20
941  5.26  	5.09
946  5.12  	5.02
951  5.20  	5.13
956  5.44  	5.20
961  5.44  	5.12
966  5.22  	4.99
971  4.96  	5.17
976  5.42  	5.23
981  5.56  	5.28
986  5.29  	5.07
991  5.10  	4.91
996  5.30  	5.08
1001  5.42  	5.28
1006  5.34  	5.43
1011  5.27  	5.18
1016  5.19  	5.02
1021  5.23  	5.00
1026  5.23  	5.05
1031  5.35  	5.07
1036  5.39  	5.17
1041  5.39  	5.25
1046  5.40  	5.25
1051  5.38  	5.10
1056  5.25  	5.07
1061  5.20  	5.05
1066  5.32  	5.09
1071  5.41  	5.16
1076  5.36  	5.26
1081  5.19  	5.12
1086  5.34  	5.09
1091  5.35  	5.15
1096  5.18  	5.15
1101  5.26  	5.15
1106  5.51  	5.08
1111  5.33  	5.09
1116  4.99  	5.14
1121  5.12  	5.15
1126  5.38  	5.10
1131  5.42  	5.13
1136  5.36  	5.23
1141  5.05  	5.33
1146  5.35  	5.23
1151  5.55  	5.09
1156  5.31  	5.02
1161  4.97  	5.09
1166  5.15  	5.07
1171  5.32  	5.10
1176  5.32  	5.13
1181  5.25  	5.08
1186  5.29  	5.14
1191  5.38  	5.21
1196  5.49  	5.21
1201  5.21  	5.06
1206  4.80  	4.97
1211  5.04  	4.90
1216  5.41  	5.19
1221  5.46  	5.34
1226  5.16  	5.23
1231  5.18  	5.03
1236  5.31  	5.14
1241  5.26  	5.12
1246  5.21  	4.97
1251  5.20  	4.94
1256  5.23  	5.04
1261  5.28  	5.16
1266  5.42  	5.27
1271  5.51  	5.20
1276  5.26  	5.05
1281  5.16  	5.02
1286  5.12  	5.02
1291  5.29  	5.16
1296  5.29  	5.07
1301  5.31  	4.98
1306  5.23  	4.91
1311  5.11  	5.01
1316  5.19  	5.06
1321  5.45  	5.30
1326  5.53  	5.26
1331  5.27  	5.04
1336  4.77  	5.05
1341  5.01  	5.16
1346  5.36  	5.12
1351  5.39  	5.04
1356  4.99  	5.18
1361  5.31  	5.16
1366  5.54  	5.31
1371  5.51  	5.25
1376  5.24  	5.03
1381  5.12  	4.97
1386  5.05  	4.96
1391  5.23  	5.02
1396  5.05  	5.14
1401  5.11  	5.22
1406  5.36  	5.25
1411  5.56  	5.35
1416  5.38  	5.31
1421  5.11  	5.10
1426  5.11  	4.97
1431  5.22  	5.02
1436  5.33  	5.10
1441  5.49  	5.22
1446  5.41  	5.18
1451  5.14  	5.05
1456  5.00  	5.08
1461  5.15  	5.24
1466  5.40  	5.28
1471  5.37  	5.21
1476  5.32  	5.15
1481  5.33  	5.11
1486  5.37  	5.17
1491  5.27  	5.11
1496  5.22  	5.07
1501  5.26  	5.10
1506  5.34  	5.21
1511  5.29  	5.14
1516  5.19  	5.06
1521  5.07  	5.04
1526  5.11  	5.17
1531  5.34  	5.29
1536  5.35  	5.19
1541  5.25  	5.05
1546  5.01  	5.13
1551  5.12  	5.21
1556  5.35  	5.25
1561  5.34  	5.05
1566  5.21  	4.91
1571  5.14  	5.01
1576  5.26  	5.13
1581  5.34  	5.15
1586  5.19  	5.12
1591  5.10  	5.17
1596  5.15  	5.18
1601  5.39  	5.22
1606  5.42  	5.25
1611  5.24  	5.15
1616  5.18  	5.05
1621  5.31  	5.19
1626  5.35  	5.23
1631  5.26  	5.16
1636  5.27  	5.15
1641  5.31  	5.12
1646  5.21  	5.07
1651  5.10  	5.18
1656  5.31  	5.17
1661  5.51  	5.24
1666  5.39  	5.21
1671  5.16  	5.04
1676  5.22  	5.05
1681  5.36  	5.09
1686  5.27  	5.06
1691  5.21  	4.98
1696  5.33  	5.14
1701  5.39  	5.15
1706  5.31  	5.16
1711  5.32  	5.08
1716  5.40  	5.20
1721  5.43  	5.21
1726  5.38  	5.15
1731  5.25  	5.02
1736  5.30  	5.07
1741  5.33  	5.15
1746  5.22  	5.26
1751  5.08  	5.18
1756  5.22  	5.07
1761  5.35  	5.10
1766  5.41  	5.13
1771  5.34  	5.14
1776  5.23  	5.06
1781  4.97  	5.05
1786  5.12  	5.03
1791  5.38  	5.17
1796  5.37  	5.25
1801  5.11  	5.19
1806  5.14  	5.09
1811  5.31  	5.17
1816  5.31  	5.20
1821  5.07  	5.14
1826  5.03  	4.95
1831  5.36  	5.09
1836  5.47  	5.26
1841  5.35  	5.25
1846  5.26  	5.14
1851  5.32  	5.17
1856  5.32  	5.21
1861  5.14  	5.21
1866  5.19  	5.10
1871  5.23  	5.13
1876  5.23  	5.13
1881  5.21  	5.07
1886  5.32  	5.13
1891  5.38  	5.16
1896  5.23  	5.10
1901  5.08  	4.99
1906  5.30  	5.03
1911  5.49  	5.17
1916  5.42  	5.24
1921  5.17  	5.30
1926  5.37  	5.23
1931  5.39  	5.14
1936  5.19  	5.14
1941  4.91  	5.04
1946  5.19  	5.02
1951  5.46  	5.14
1956  5.52  	5.32
1961  5.32  	5.22
1966  5.30  	5.24
1971  5.28  	5.16
1976  5.37  	5.05
1981  5.40  	5.01
1986  5.27  	5.03
1991  5.10  	4.98
1996  5.31  	5.08
