1051  5.44  	5.19
1056  5.40  	5.13
1061  5.32  	5.14
1066  5.44  	5.17
1071  5.49  	5.27
1076  5.24  	5.29
1081  5.17  	5.30
1086  5.48  	5.22
1091  5.50  	5.18
1096  5.25  	5.14
1101  5.13  	5.15
1106  5.31  	5.14
1111  5.52  	5.23
1116  5.51  	5.28
1121  5.41  	5.18
1126  5.33  	5.03
1131  5.35  	5.07
1136  5.42  	5.14
1141  5.41  	5.16
1146  5.30  	5.10
1151  5.21  	5.05
1156  5.23  	5.13
1161  5.44  	5.28
1166  5.54  	5.26
1171  5.45  	5.14
1176  5.34  	5.05
1181  5.35  	5.12
1186  5.40  	5.16
1191  5.37  	5.17
1196  5.32  	5.15
1201  5.42  	5.20
1206  5.52  	5.15
1211  5.44  	5.05
1216  5.28  	4.95
1221  5.26  	5.02
1226  5.28  	5.05
1231  5.44  	5.15
1236  5.53  	5.21
1241  5.55  	5.28
1246  5.39  	5.18
1251  5.22  	5.12
1256  5.27  	5.08
1261  5.43  	5.07
1266  5.43  	5.08
1271  5.34  	5.10
1276  5.29  	5.13
1281  5.39  	5.15
1286  5.46  	5.15
1291  5.45  	5.23
1296  5.29  	5.17
1301  5.20  	5.16
1306  5.23  	5.15
1311  5.36  	5.16
1316  5.40  	5.11
1321  5.39  	5.16
1326  5.40  	5.20
1331  5.33  	5.24
1336  5.28  	5.15
1341  5.33  	5.12
1346  5.35  	5.11
1351  5.42  	5.21
1356  5.48  	5.29
1361  5.46  	5.29
1366  5.26  	5.13
1371  5.16  	5.08
1376  5.30  	5.13
1381  5.51  	5.27
1386  5.49  	5.29
1391  5.39  	5.22
1396  5.31  	5.17
1401  5.35  	5.12
1406  5.32  	5.14
1411  5.18  	5.25
1416  5.14  	5.27
1421  5.30  	5.14
1426  5.37  	5.16
1431  5.26  	5.10
1436  5.17  	5.03
1441  5.17  	5.01
1446  5.15  	5.04
1451  4.97  	5.10
1456  5.04  	5.18
1461  5.40  	5.21
1466  5.37  	5.11
1471  5.13  	4.96
1476  5.09  	5.05
