1091  5.47  	5.23
1096  5.33  	5.16
1101  4.95  	5.10
1106  5.09  	4.98
1111  5.21  	5.02
1116  5.24  	5.16
1121  5.13  	5.26
1126  5.37  	5.07
1131  5.39  	5.07
1136  5.38  	5.21
1141  5.15  	5.19
1146  5.04  	5.16
1151  5.17  	5.02
1156  5.22  	5.14
1161  5.30  	5.24
1166  5.24  	5.29
1171  5.27  	5.11
1176  5.29  	5.05
1181  5.25  	5.08
1186  5.39  	5.18
1191  5.37  	5.08
1196  5.18  	4.99
1201  4.96  	5.14
1206  5.12  	5.24
1211  5.45  	5.33
1216  5.37  	5.28
1221  5.11  	5.16
1226  4.97  	5.13
1231  5.14  	5.10
1236  5.41  	5.19
1241  5.32  	5.14
1246  5.19  	5.02
1251  5.25  	5.04
1256  5.32  	5.20
1261  5.21  	5.14
1266  5.17  	5.06
1271  5.32  	5.10
1276  5.46  	5.21
1281  5.35  	5.22
1286  4.91  	5.12
1291  4.86  	4.93
1296  5.16  	4.97
1301  5.51  	5.25
1306  5.30  	5.39
1311  4.96  	5.22
1316  5.12  	4.93
1321  5.29  	4.93
1326  5.30  	5.15
1331  5.07  	5.32
1336  4.95  	5.14
1341  5.12  	4.97
1346  5.19  	5.05
1351  5.40  	5.32
1356  5.44  	5.33
1361  5.15  	5.07
1366  5.06  	4.75
1371  4.87  	5.07
1376  5.25  	5.30
1381  5.46  	5.38
1386  5.18  	5.08
1391  5.12  	4.89
1396  5.21  	5.05
1401  5.46  	5.31
1406  5.44  	5.27
1411  5.06  	5.02
1416  4.99  	4.85
1421  5.22  	4.95
1426  5.48  	5.22
1431  5.24  	5.32
1436  5.04  	5.18
1441  5.05  	5.12
1446  5.28  	5.10
1451  5.30  	5.12
1456  5.20  	5.04
1461  5.08  	4.93
1466  5.21  	4.89
1471  5.37  	4.94
1476  5.31  	5.11
1481  4.97  	5.15
1486  4.89  	5.13
1491  5.17  	5.08
1496  5.43  	5.23
1501  5.26  	5.18
1506  4.99  	5.17
1511  5.13  	4.97
1516  5.26  	5.11
1521  5.32  	5.20
1526  5.30  	5.22
1531  5.24  	5.05
1536  5.27  	5.06
1541  5.03  	5.14
1546  5.18  	5.26
1551  5.21  	5.13
1556  5.15  	5.07
1561  5.03  	5.19
1566  5.11  	5.35
1571  5.39  	5.26
1576  5.32  	5.06
1581  5.15  	4.93
1586  5.07  	4.91
1591  5.05  	5.16
1596  5.26  	5.31
1601  5.20  	5.26
1606  5.00  	5.17
1611  5.16  	5.05
1616  5.21  	5.15
1621  5.12  	5.18
1626  4.91  	5.09
1631  5.20  	4.86
1636  5.31  	5.14
1641  5.33  	5.22
1646  5.23  	5.11
1651  5.18  	5.07
1656  5.10  	5.25
1661  5.33  	5.23
1666  5.30  	5.28
1671  5.17  	4.98
1676  5.06  	4.75
1681  5.14  	4.86
1686  5.17  	5.40
1691  5.35  	5.49
1696  5.04  	5.18
1701  5.00  	4.88
1706  5.13  	5.02
1711  5.22  	5.26
1716  5.23  	5.37
1721  5.14  	4.97
1726  5.12  	4.91
1731  5.16  	5.02
1736  5.23  	5.33
1741  5.25  	5.30
1746  5.19  	5.13
1751  5.20  	4.93
1756  5.19  	4.95
1761  5.10  	5.18
1766  5.09  	5.11
1771  5.13  	4.98
1776  5.22  	4.97
1781  5.37  	5.18
1786  5.36  	5.19
1791  5.02  	5.14
1796  5.14  	5.03
1801  5.22  	5.13
1806  5.17  	5.13
1811  5.10  	5.19
1816  5.04  	5.19
1821  5.22  	5.09
1826  5.07  	5.14
1831  5.11  	5.14
