1031  5.12  	4.91
1036  5.23  	4.85
1041  5.20  	4.95
1046  4.83  	5.15
1051  5.17  	4.89
1056  5.13  	4.84
1061  4.98  	5.17
1066  5.04  	5.29
1071  5.38  	5.03
1076  5.29  	4.92
1081  5.19  	4.98
1086  5.23  	4.99
1091  5.36  	5.02
1096  5.24  	5.02
1101  5.20  	4.97
1106  5.33  	5.02
1111  5.28  	5.02
1116  4.87  	5.04
1121  4.85  	5.01
1126  5.14  	4.92
1131  5.20  	4.88
1136  5.23  	4.92
1141  5.40  	5.08
1146  5.42  	5.07
1151  5.24  	5.00
1156  5.12  	4.92
1161  5.25  	4.96
1166  5.28  	5.00
1171  5.13  	5.02
1176  4.88  	4.99
1181  5.13  	5.02
1186  5.23  	5.05
1191  5.18  	4.95
1196  5.14  	4.84
1201  5.25  	5.00
1206  5.20  	5.05
1211  5.17  	5.01
1216  5.26  	4.84
1221  5.28  	4.86
1226  5.19  	4.98
1231  5.26  	5.06
1236  5.34  	4.92
1241  5.24  	4.84
1246  5.14  	4.82
1251  5.01  	4.87
1256  5.19  	4.97
1261  5.29  	5.11
1266  5.16  	5.10
1271  5.15  	4.93
1276  5.35  	4.97
1281  5.44  	5.10
1286  5.33  	4.96
1291  5.23  	4.69
1296  5.17  	4.60
1301  5.16  	4.77
1306  5.18  	4.92
1311  5.20  	4.93
1316  5.13  	4.91
1321  4.97  	5.19
1326  5.04  	5.24
1331  5.22  	5.04
1336  5.10  	4.94
1341  5.14  	4.89
1346  5.27  	4.85
1351  5.31  	4.84
1356  5.27  	4.90
1361  5.35  	5.08
1366  5.43  	5.09
1371  5.26  	4.90
1376  5.10  	4.79
1381  5.21  	4.98
1386  5.38  	5.20
1391  5.29  	5.15
1396  5.17  	4.95
1401  5.21  	4.88
1406  5.37  	4.98
1411  5.32  	4.97
1416  5.28  	4.95
1421  5.31  	4.97
1426  5.35  	4.97
1431  5.30  	4.90
1436  5.27  	4.89
1441  5.25  	4.95
1446  5.25  	5.01
1451  5.22  	4.88
1456  5.25  	4.83
1461  5.37  	4.98
1466  5.34  	5.11
1471  5.29  	4.91
1476  5.26  	4.75
1481  5.21  	4.77
1486  5.23  	4.90
1491  5.33  	4.92
1496  5.34  	4.89
1501  5.15  	4.91
1506  4.99  	5.15
1511  5.35  	5.04
1516  5.36  	5.07
1521  5.04  	5.18
1526  5.15  	4.96
1531  5.20  	4.80
1536  5.19  	4.86
1541  4.96  	5.18
1546  5.30  	5.04
1551  5.24  	4.91
1556  5.19  	4.85
1561  5.21  	4.87
1566  5.41  	5.00
1571  5.32  	5.01
1576  5.18  	4.93
1581  5.23  	4.86
1586  5.25  	4.91
1591  4.86  	5.07
1596  5.15  	4.95
1601  5.37  	4.97
1606  5.21  	4.91
1611  4.74  	5.03
1616  5.16  	4.90
1621  5.35  	4.98
1626  5.19  	5.03
1631  5.13  	4.92
1636  5.32  	4.89
1641  5.38  	4.93
1646  5.13  	4.97
1651  5.01  	4.80
1656  5.14  	4.78
1661  5.19  	4.90
1666  5.05  	5.20
1671  5.26  	4.98
1676  5.19  	4.98
1681  4.90  	5.13
1686  5.25  	4.99
1691  5.29  	4.85
1696  5.15  	4.78
1701  5.14  	4.81
1706  5.27  	4.92
1711  5.24  	4.79
1716  4.84  	5.06
1721  5.08  	5.32
1726  5.51  	5.28
1731  5.19  	4.99
1736  4.76  	4.91
1741  5.11  	4.80
1746  5.32  	4.79
1751  4.67  	5.15
1756  4.81  	5.17
1761  5.49  	5.10
1766  5.55  	5.09
1771  4.87  	5.20
1776  5.09  	4.89
1781  5.30  	5.07
1786  5.32  	5.10
1791  5.21  	4.91
1796  5.32  	4.80
1801  5.45  	4.83
1806  5.37  	4.92
1811  5.23  	4.92
1816  5.26  	4.94
1821  4.93  	5.31
1826  5.28  	5.00
1831  5.25  	4.90
1836  5.15  	4.89
1841  5.16  	4.91
1846  5.42  	5.02
1851  5.55  	4.95
1856  5.45  	4.90
1861  5.32  	5.01
1866  5.22  	5.11
1871  5.11  	4.95
1876  5.05  	4.82
1881  5.20  	4.94
1886  5.25  	4.97
1891  4.93  	5.25
1896  4.93  	5.30
1901  5.36  	4.94
1906  5.30  	4.89
1911  5.23  	4.85
1916  5.21  	4.84
1921  5.22  	4.97
1926  5.08  	4.96
1931  5.04  	4.86
1936  5.18  	4.91
1941  5.22  	5.04
1946  4.99  	5.31
1951  5.32  	4.89
1956  5.30  	4.82
1961  5.21  	4.84
1966  5.16  	4.86
1971  5.22  	4.86
1976  5.26  	4.91
1981  5.34  	5.07
1986  5.51  	5.18
1991  5.41  	5.13
1996  5.28  	5.00
