846  5.09  	5.20
851  5.25  	5.16
856  5.30  	5.12
861  5.21  	5.01
866  5.23  	5.04
871  5.19  	5.08
876  5.09  	5.17
881  5.13  	5.05
886  5.16  	5.00
891  5.13  	5.02
896  5.12  	5.19
901  5.13  	5.23
906  5.24  	5.17
911  5.26  	5.07
916  5.19  	5.04
921  4.95  	5.10
926  4.96  	5.10
931  5.16  	5.11
936  5.27  	5.17
941  5.22  	5.13
946  4.99  	5.22
951  4.96  	5.15
956  5.07  	5.13
961  5.08  	4.95
966  5.15  	4.89
971  5.27  	4.98
976  5.29  	5.19
981  5.13  	5.20
986  5.09  	5.16
991  5.25  	5.06
996  5.33  	5.15
1001  5.22  	5.15
1006  5.04  	5.15
1011  5.10  	5.12
1016  5.34  	5.14
1021  5.37  	5.11
1026  5.19  	5.06
1031  5.03  	5.18
1036  5.09  	5.24
1041  5.06  	5.23
1046  5.00  	5.18
1051  5.16  	5.09
1056  5.28  	5.16
1061  5.24  	5.14
1066  5.01  	5.29
1071  5.33  	5.12
1076  5.45  	5.18
1081  5.27  	5.11
1086  4.99  	5.14
1091  4.99  	5.13
1096  5.26  	5.10
1101  5.20  	5.10
1106  4.94  	5.19
1111  5.00  	5.17
1116  5.30  	5.04
1121  5.34  	5.05
1126  5.04  	5.33
1131  5.12  	5.21
1136  5.27  	5.02
1141  5.18  	4.89
1146  5.00  	5.10
1151  5.10  	5.30
1156  5.32  	5.44
1161  5.31  	5.05
1166  5.15  	4.80
1171  5.05  	4.83
1176  5.00  	5.06
1181  5.06  	5.16
1186  4.99  	5.13
1191  5.24  	4.96
1196  5.34  	5.07
1201  5.28  	5.05
1206  4.98  	5.14
1211  5.07  	4.97
1216  5.22  	5.07
1221  5.33  	5.18
1226  5.24  	5.29
1231  5.17  	5.12
1236  5.04  	5.10
1241  4.90  	5.13
1246  5.27  	4.88
1251  5.38  	4.98
1256  5.22  	5.03
1261  4.85  	5.02
1266  4.93  	5.00
1271  5.34  	5.14
1276  5.51  	5.32
1281  5.29  	5.41
1286  5.08  	5.25
1291  5.17  	5.08
1296  5.25  	5.09
1301  5.04  	5.21
1306  4.89  	5.19
1311  5.01  	5.18
1316  5.27  	5.13
1321  5.29  	5.18
1326  5.30  	5.14
1331  5.29  	5.06
1336  5.19  	4.95
1341  4.97  	5.20
1346  5.10  	5.29
1351  5.39  	5.29
1356  5.32  	5.13
1361  5.01  	5.12
1366  4.93  	5.23
1371  5.38  	5.33
1376  5.51  	5.20
1381  5.16  	4.95
1386  4.85  	4.96
1391  5.00  	5.15
1396  5.36  	5.26
1401  5.31  	5.17
1406  5.00  	5.08
1411  5.03  	5.09
1416  5.12  	5.13
1421  5.24  	5.14
1426  5.20  	5.04
1431  5.25  	5.04
1436  5.34  	5.10
1441  5.32  	5.23
1446  5.20  	5.24
1451  5.22  	5.12
1456  5.29  	4.98
1461  5.34  	4.97
1466  5.29  	5.09
1471  5.01  	5.19
1476  5.11  	4.95
1481  5.20  	4.94
1486  5.22  	5.06
1491  5.17  	5.26
1496  5.14  	5.31
1501  5.07  	5.25
1506  5.14  	4.90
1511  5.07  	4.92
1516  5.05  	5.11
1521  5.11  	5.21
1526  4.99  	5.23
1531  4.96  	5.19
1536  5.05  	5.16
1541  5.30  	5.13
1546  5.23  	5.12
1551  4.99  	5.07
1556  4.99  	4.86
1561  5.23  	4.95
1566  5.33  	5.16
1571  5.20  	5.30
1576  5.10  	5.22
1581  5.28  	5.10
1586  5.33  	5.02
1591  5.04  	5.27
1596  5.03  	5.15
1601  5.09  	5.04
1606  5.10  	4.99
1611  5.28  	5.09
1616  5.47  	5.23
1621  5.33  	5.24
1626  4.99  	5.20
1631  5.03  	5.20
1636  5.27  	5.09
1641  5.24  	4.97
1646  4.88  	5.08
1651  4.92  	5.20
1656  5.15  	5.38
1661  5.42  	5.26
1666  5.28  	5.18
1671  5.07  	5.09
1676  4.99  	5.00
1681  5.07  	4.90
1686  5.19  	5.02
1691  5.08  	5.24
1696  5.31  	5.15
1701  5.14  	5.30
1706  5.21  	5.28
1711  5.05  	5.15
1716  5.05  	5.13
1721  5.16  	5.00
1726  5.28  	5.07
1731  5.08  	5.00
1736  4.84  	5.04
1741  4.94  	5.13
1746  5.36  	5.23
1751  5.34  	5.32
1756  5.01  	5.21
1761  4.82  	5.09
1766  5.17  	4.98
1771  5.19  	5.05
1776  5.13  	5.18
1781  4.98  	5.21
1786  5.05  	5.30
1791  5.24  	5.06
1796  5.19  	5.08
1801  5.01  	5.16
1806  4.93  	5.13
1811  5.09  	5.00
1816  5.13  	4.98
1821  5.00  	5.15
1826  4.98  	5.25
1831  5.21  	5.00
1836  5.19  	4.98
1841  4.89  	5.07
1846  5.00  	5.05
1851  5.13  	5.08
1856  5.06  	5.02
1861  4.94  	5.05
1866  4.99  	5.13
1871  5.31  	5.09
1876  5.24  	4.98
1881  4.92  	5.13
1886  4.94  	5.04
1891  5.20  	5.06
1896  5.29  	5.13
1901  5.28  	5.17
1906  5.00  	5.10
1911  5.17  	5.12
1916  5.36  	5.29
1921  5.26  	5.43
1926  4.91  	5.11
1931  4.98  	4.80
1936  5.01  	4.89
1941  5.17  	5.25
1946  5.19  	5.37
1951  5.30  	5.14
1956  4.95  	5.16
1961  4.99  	5.16
1966  5.06  	5.17
1971  5.41  	5.22
1976  5.27  	4.95
1981  5.07  	4.81
1986  4.74  	5.06
1991  5.17  	5.24
1996  5.27  	5.18
